active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,lag_distance_mean,lag_distance_min,lag_distance_std,lag_window,method,model,nearby_growth_ratio,nearby_log_growth_per_step,operator_update,residual_alpha,sample_index,sequence_length,target,timestamp,token_mode,tokenizer
31232,64,6,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.10099542886018753,0.000158426133566536,0.25682035088539124,1,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6537408832435784,-0.006641315766024245,direct,1.0,6,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
31232,64,6,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.1833542287349701,0.00017534881772007793,0.46203091740608215,2,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6537408832435784,-0.006641315766024245,direct,1.0,6,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
31232,64,6,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.30695393681526184,0.00020058856171090156,0.7586817145347595,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6537408832435784,-0.006641315766024245,direct,1.0,6,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
31232,64,6,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.45558324456214905,0.00023116538068279624,1.0810197591781616,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6537408832435784,-0.006641315766024245,direct,1.0,6,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
31232,64,6,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.6106656193733215,0.00029788893880322576,1.321105718612671,16,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6537408832435784,-0.006641315766024245,direct,1.0,6,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
31232,64,6,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.9359536170959473,0.004207770340144634,1.5634441375732422,32,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6537408832435784,-0.006641315766024245,direct,1.0,6,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
14848,64,7,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.06635147333145142,0.00010572806058917195,0.16863830387592316,1,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6972632907950123,-0.005634252983137573,direct,1.0,7,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
14848,64,7,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.12047158181667328,0.00010942152584902942,0.30342772603034973,2,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6972632907950123,-0.005634252983137573,direct,1.0,7,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
14848,64,7,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.20171499252319336,0.0001348396181128919,0.4983498752117157,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6972632907950123,-0.005634252983137573,direct,1.0,7,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
14848,64,7,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.29944783449172974,0.00014483720588032156,0.710263729095459,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6972632907950123,-0.005634252983137573,direct,1.0,7,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
14848,64,7,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.40144094824790955,0.0001918739581014961,0.8681608438491821,16,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6972632907950123,-0.005634252983137573,direct,1.0,7,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
14848,64,7,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.6153010129928589,0.0027543907053768635,1.0274180173873901,32,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6972632907950123,-0.005634252983137573,direct,1.0,7,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
