checkpoint,target_step,interval,selection_index,token_id,token,wikitext_train_count,final_dynamic_step,final_vector_norm,final_cosine_neighbor_token_id,final_cosine_neighbor_token,final_cosine_neighbor_wikitext_train_count,final_cosine_similarity,final_cosine_top1_top2_margin,final_cosine_vocab_zscore,final_geometry_confidence,final_cosine_top5,final_lm_top1_token_id,final_lm_top1_token,final_lm_top1_wikitext_train_count,final_lm_top1_probability,final_lm_top1_top2_logit_margin,final_lm_normalized_entropy,final_lm_top5,final_cosine_neighbor_matches_lm_top1
step81000,79500,16000_143000_interp3,4,21853, workplace,10,768,189.0098114013672,43726,893,0,0.1909502148628235,0.012366116046905518,4.203628378402489,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.1909502148628235}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858409881591797}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532290518283844}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281246185302734}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093977332115173}]",7874, Four,102,0.07205329090356827,0.19916534423828125,0.5774887204170227,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205329090356827}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.059041500091552734}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.02642635628581047}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.01389562338590622}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590879738330841}]",False
step81000,79500,16000_143000_interp3,5,5631, Govern,13,768,189.00978088378906,43726,893,0,0.1909501701593399,0.012366071343421936,4.203627736593276,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.1909501701593399}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858409881591797}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532290518283844}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281243205070496}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093977332115173}]",7874, Four,102,0.07205315679311752,0.19916534423828125,0.577488899230957,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205315679311752}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.05904139578342438}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.02642640843987465}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895651325583458}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590855523943901}]",False
step81000,79500,16000_143000_interp3,6,30736,corn,3,768,189.00978088378906,43726,893,0,0.1909502148628235,0.012366145849227905,4.203628727248133,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.1909502148628235}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858406901359558}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532287538051605}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281243205070496}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093975841999054}]",7874, Four,102,0.0720532014966011,0.19916534423828125,0.5774887800216675,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.0720532014966011}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.059041429311037064}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.026426425203680992}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895711861550808}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590761460363865}]",False
step81000,79500,16000_143000_interp3,7,1338,lement,18,768,189.00978088378906,43726,893,0,0.1909501850605011,0.01236608624458313,4.2036280685404535,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.1909501850605011}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858409881591797}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532286047935486}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281243205070496}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093975841999054}]",7874, Four,102,0.07205312699079514,0.19916534423828125,0.5774887800216675,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205312699079514}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.05904136598110199}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.026426395401358604}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895696960389614}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590849004685879}]",False
step101000,100667,16000_143000_interp4,0,29104, repetitive,16,768,278.91552734375,47620, evade,9,0.18763799965381622,0.00836227834224701,3.971843238597914,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763799965381622}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.1792757213115692}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661887407302856}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652355134487152}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.024328047409653664,0.02862548828125,0.6421089768409729,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.024328047409653664}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.023641517385840416}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.02039332687854767}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.01931508630514145}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412024222314358}]",False
step101000,100667,16000_143000_interp4,1,10020, semi,112,768,278.91552734375,47620, evade,9,0.18763801455497742,0.008362293243408203,3.9718432205866785,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763801455497742}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.1792757213115692}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661890387535095}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652356624603271}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.17627030611038208}]",43892, Kell,7,0.02432883530855179,0.028656005859375,0.6421091556549072,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.02432883530855179}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.023641562089323997}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.020393365994095802}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.019315123558044434}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412052161991596}]",False
step101000,100667,16000_143000_interp4,2,1941, evidence,284,768,278.91552734375,47620, evade,9,0.18763798475265503,0.008362263441085815,3.971842581223122,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763798475265503}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.1792757213115692}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661890387535095}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652356624603271}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.02432904951274395,0.0286865234375,0.6421086192131042,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.02432904951274395}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.02364104986190796}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.02039354480803013}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.019314704462885857}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412659384310246}]",False
step101000,100667,16000_143000_interp4,3,38730, orientations,4,768,278.91552734375,47620, evade,9,0.18763801455497742,0.00836227834224701,3.971843230735306,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763801455497742}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.1792757362127304}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661887407302856}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652355134487152}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.02432919666171074,0.0286865234375,0.6421089768409729,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.02432919666171074}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.0236411914229393}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.020393045619130135}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.019314821809530258}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412752516567707}]",False
step101000,100667,16000_143000_interp4,4,21853, workplace,10,768,278.91552734375,47620, evade,9,0.18763799965381622,0.008362293243408203,3.971842916127842,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763799965381622}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17927570641040802}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661890387535095}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652356624603271}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.024329017847776413,0.0286865234375,0.6421089172363281,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.024329017847776413}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.023641018196940422}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.02039351873099804}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.019314680248498917}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412639826536179}]",False
step101000,100667,16000_143000_interp4,5,5631, Govern,13,768,278.91552734375,47620, evade,9,0.18763799965381622,0.00836227834224701,3.9718429059792144,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763799965381622}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.1792757213115692}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661890387535095}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652356624603271}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.024329014122486115,0.0286865234375,0.6421087384223938,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.024329014122486115}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.023641014471650124}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.02039351500570774}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.019314676523208618}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412637032568455}]",False
step101000,100667,16000_143000_interp4,6,30736,corn,3,768,278.91552734375,47620, evade,9,0.18763798475265503,0.008362248539924622,3.9718429138417957,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763798475265503}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.1792757362127304}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661890387535095}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652356624603271}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.02432841807603836,0.028656005859375,0.6421090960502625,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.02432841807603836}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.023641156032681465}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.02039363794028759}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.01931479200720787}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412729233503342}]",False
step101000,100667,16000_143000_interp4,7,1338,lement,18,768,278.91552734375,47620, evade,9,0.18763798475265503,0.00836227834224701,3.9718429138417957,moderate_separation,"[{""token_id"": 47620, ""token"": "" evade"", ""value"": 0.18763798475265503}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17927570641040802}, {""token_id"": 30400, ""token"": "" priori"", ""value"": 0.17661887407302856}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17652356624603271}, {""token_id"": 1047, ""token"": ""14"", ""value"": 0.1762702763080597}]",43892, Kell,7,0.024329153820872307,0.0286865234375,0.6421089172363281,"[{""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.024329153820872307}, {""token_id"": 24486, ""token"": "" Qual"", ""value"": 0.023641150444746017}, {""token_id"": 4091, ""token"": ""yond"", ""value"": 0.020393632352352142}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.019314788281917572}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.015412725508213043}]",False
step121000,121833,16000_143000_interp5,0,29104, repetitive,16,768,367.4533386230469,15421,ourier,7,0.19818204641342163,0.011050447821617126,4.158636740705083,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818204641342163}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315985918045}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229522228241}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879614233970642}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719832062721252}]",2864, decre,7,0.02340930886566639,0.59356689453125,0.7063296437263489,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.02340930886566639}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.012930215336382389}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012900261208415031}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009517863392829895}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072776719927788}]",False
step121000,121833,16000_143000_interp5,1,10020, semi,112,768,367.4533386230469,15421,ourier,7,0.19818201661109924,0.011050432920455933,4.158636431475807,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818201661109924}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229522228241}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879614233970642}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719832062721252}]",2864, decre,7,0.023409385234117508,0.5936279296875,0.7063300013542175,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.023409385234117508}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.012929468415677547}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012899515219032764}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009517894126474857}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072802796959877}]",False
step121000,121833,16000_143000_interp5,2,1941, evidence,284,768,367.4533386230469,15421,ourier,7,0.19818204641342163,0.01105046272277832,4.158637075474835,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818204641342163}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229224205017}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879614233970642}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719832062721252}]",2864, decre,7,0.02340804599225521,0.593505859375,0.7063301205635071,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.02340804599225521}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.012930307537317276}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012899565510451794}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009517931379377842}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072834461927414}]",False
step121000,121833,16000_143000_interp5,3,38730, orientations,4,768,367.4533386230469,15421,ourier,7,0.19818204641342163,0.01105046272277832,4.158637075474835,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818204641342163}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229522228241}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879614233970642}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719830572605133}]",2864, decre,7,0.023408114910125732,0.59356689453125,0.7063301205635071,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.023408114910125732}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.012929555959999561}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012900389730930328}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.00951795931905508}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.00807285774499178}]",False
step121000,121833,16000_143000_interp5,4,21853, workplace,10,768,367.4533386230469,15421,ourier,7,0.19818204641342163,0.01105046272277832,4.158637075474835,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818204641342163}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229522228241}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879614233970642}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719830572605133}]",2864, decre,7,0.023408161476254463,0.593505859375,0.7063297629356384,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.023408161476254463}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.01293037086725235}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012900415807962418}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009517977945506573}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072873577475548}]",False
step121000,121833,16000_143000_interp5,5,5631, Govern,13,768,367.4533386230469,15421,ourier,7,0.19818204641342163,0.01105046272277832,4.158637075474835,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818204641342163}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229373216629}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879612743854523}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719832062721252}]",2864, decre,7,0.023409372195601463,0.59356689453125,0.7063294053077698,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.023409372195601463}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.01293024979531765}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012900295667350292}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009517889469861984}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072799071669579}]",False
step121000,121833,16000_143000_interp5,6,30736,corn,3,768,367.4533386230469,15421,ourier,7,0.19818204641342163,0.01105046272277832,4.158637075474835,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818204641342163}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229373216629}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879614233970642}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719832062721252}]",2864, decre,7,0.023408053442835808,0.59356689453125,0.706330418586731,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.023408053442835808}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.0129295215010643}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012899568304419518}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009517934173345566}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072836324572563}]",False
step121000,121833,16000_143000_interp5,7,1338,lement,18,768,367.4533386230469,15421,ourier,7,0.19818207621574402,0.011050492525100708,4.158637019746859,moderate_separation,"[{""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.19818207621574402}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.1871315836906433}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.1816229522228241}, {""token_id"": 15455, ""token"": "" considerably"", ""value"": 0.17879615724086761}, {""token_id"": 41865, ""token"": "" égal"", ""value"": 0.17719833552837372}]",2864, decre,7,0.023408135399222374,0.593505859375,0.7063298225402832,"[{""token_id"": 2864, ""token"": "" decre"", ""value"": 0.023408135399222374}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.012930355966091156}, {""token_id"": 3315, ""token"": "" Dep"", ""value"": 0.012900400906801224}, {""token_id"": 41277, ""token"": "" Juda"", ""value"": 0.009518547914922237}, {""token_id"": 3277, ""token"": "" Qu"", ""value"": 0.008072864264249802}]",False
step143000,143000,endpoint,0,29104, repetitive,16,768,450.93231201171875,42761,ôle,0,0.18602263927459717,0.00203840434551239,3.902422578754979,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602263927459717}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398423492908478}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386794090271}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512217164039612}]",17365, errone,0,0.036621566861867905,1.1126708984375,0.7294155955314636,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.036621566861867905}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.012036774307489395}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.008231445215642452}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147472515702248}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.006980821490287781}]",False
step143000,143000,endpoint,1,10020, semi,112,768,450.93231201171875,42761,ôle,0,0.18602266907691956,0.002038419246673584,3.902423233533764,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602266907691956}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398424983024597}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386645078659}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512215673923492}]",17365, errone,0,0.03661889210343361,1.112548828125,0.7294163703918457,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.03661889210343361}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.012037364766001701}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.00823084358125925}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147872053086758}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.006980311591178179}]",False
step143000,143000,endpoint,2,1941, evidence,284,768,450.93231201171875,42761,ôle,0,0.18602263927459717,0.002038419246673584,3.902422578754979,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602263927459717}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398422002792358}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386645078659}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512217164039612}]",17365, errone,0,0.036621756851673126,1.1126708984375,0.7294158935546875,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.036621756851673126}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.01203683577477932}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.00823148712515831}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147514425218105}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.0069808573462069035}]",False
step143000,143000,endpoint,3,38730, orientations,4,768,450.93231201171875,42761,ôle,0,0.18602263927459717,0.0020383894443511963,3.902422588828499,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602263927459717}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398424983024597}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386645078659}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512217164039612}]",17365, errone,0,0.036622218787670135,1.1126708984375,0.7294154763221741,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.036622218787670135}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.012036987580358982}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.008231591433286667}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147616870701313}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.006980945356190205}]",False
step143000,143000,endpoint,4,21853, workplace,10,768,450.93231201171875,42761,ôle,0,0.18602263927459717,0.00203840434551239,3.902422588828499,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602263927459717}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398423492908478}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386794090271}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512217164039612}]",17365, errone,0,0.03662161901593208,1.1126708984375,0.7294154763221741,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.03662161901593208}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.012036790139973164}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.008231456391513348}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147483691573143}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.006980830803513527}]",False
step143000,143000,endpoint,5,5631, Govern,13,768,450.93231201171875,42761,ôle,0,0.18602263927459717,0.00203840434551239,3.902422578754979,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602263927459717}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398423492908478}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386794090271}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512217164039612}]",17365, errone,0,0.03662168234586716,1.1126708984375,0.7294157147407532,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.03662168234586716}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.01203681156039238}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.008231470361351967}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147497661411762}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.006980842910706997}]",False
step143000,143000,endpoint,6,30736,corn,3,768,450.93231201171875,42761,ôle,0,0.18602265417575836,0.002038434147834778,3.9024229212546513,low_separation,"[{""token_id"": 42761, ""token"": ""ôle"", ""value"": 0.18602265417575836}, {""token_id"": 14720, ""token"": "" reasoning"", ""value"": 0.18398422002792358}, {""token_id"": 31816, ""token"": ""athing"", ""value"": 0.1767386496067047}, {""token_id"": 15421, ""token"": ""ourier"", ""value"": 0.1762373149394989}, {""token_id"": 13646, ""token"": ""onomy"", ""value"": 0.17512214183807373}]",17365, errone,0,0.03662162646651268,1.1126708984375,0.7294155359268188,"[{""token_id"": 17365, ""token"": "" errone"", ""value"": 0.03662162646651268}, {""token_id"": 3656, ""token"": "" Dist"", ""value"": 0.012036793865263462}, {""token_id"": 346, ""token"": "" \"""", ""value"": 0.008231458254158497}, {""token_id"": 43892, ""token"": "" Kell"", ""value"": 0.008147485554218292}, {""token_id"": 2864, ""token"": "" decre"", ""value"": 0.006980832666158676}]",False
