checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,operator_norm_2,jacobian_frobenius_norm,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint,normalized_frobenius_norm,lyapunov_exponent_0_1024,geometric_tangent_factor_per_step,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,geometric_tangent_factor_last_256
step57000,57000,1024,46,17077, assertion,8,4,190905176,0.9542364478111267,0.9542364478111267,1.7607778310775757,13.800315856933594,67.48587036132812,3.604542810469866,5.186337776482105,0.609893557809624,0.002611856561537566,1.002615270430418,768,1024,0.004274516696958677,1.0042836654743441
step57000,57000,1024,47,35700, unemployed,9,4,190905176,1.1315314769744873,1.1315314769744873,4.602384567260742,13.095962524414062,80.27763366699219,4.963395152240992,5.186337776482105,0.5787652441986301,0.002074774690501137,1.0020769285248254,768,1024,0.005887913418574168,1.0059052812508191
step57000,57000,1024,48,31995, outgoing,9,4,190905176,0.9267550706863403,0.9267550706863403,1.716025471687317,13.464967727661133,70.83963775634766,3.590982336550951,5.186337776482105,0.5950731242929502,0.0022911060197990138,1.0022937326087442,768,1024,0.005557237617101373,1.0055727077057781
step57000,57000,1024,49,40092, floated,8,4,190905176,0.9819194078445435,0.9819194078445435,1.9037278890609741,13.94873046875,64.19023132324219,5.71760780736804,5.186337776482105,0.6164526189622834,-0.0044811777495506805,0.995528847746527,768,1024,-0.0010399053725032867,0.9989606351417112
step57000,57000,1024,50,18001, portable,12,5,190905176,0.9476244449615479,0.9476244449615479,2.095522165298462,13.234941482543945,75.99656677246094,3.9442647360265255,5.186337776482105,0.5849073044321226,0.0036138060265029997,1.0036203436964197,768,1024,0.007474313210108762,1.0075023156118543
step57000,57000,1024,51,40610,olev,10,5,190905176,0.9444226026535034,0.9444226026535034,1.7372382879257202,13.692349433898926,68.41244506835938,4.936730608344078,5.186337776482105,0.6051220709428572,0.00301013608781923,1.0030146710966423,768,1024,0.004013511743929034,1.0040215766681346
step57000,57000,1024,52,45782, Bread,15,5,190905176,0.9669896364212036,0.9669896364212036,1.8260691165924072,13.875500679016113,66.21414947509766,5.257840808480978,5.186337776482105,0.6132162889056774,0.0018401015122839824,1.0018417955379721,768,1024,0.0004764029437449675,1.0004765164416503
step57000,57000,1024,53,31208, Alban,12,5,190905176,0.9446898698806763,0.9446898698806763,1.7405949831008911,13.29831314086914,73.79467010498047,4.442005805671215,5.186337776482105,0.5877079625156715,0.0041464525350081004,1.0041550609633547,768,1024,0.008693815768483423,1.0087317167398595
step57000,57000,1024,54,27943,gae,14,5,190905176,1.0211659669876099,1.0211659669876099,4.574906826019287,12.998416900634766,80.07306671142578,3.106597948819399,5.186337776482105,0.5744542959455418,0.0013300889043657042,1.0013309738649276,768,1024,0.006841538287548042,1.006864995073606
step57000,57000,1024,55,11080, thorough,15,5,190905176,0.9852166771888733,0.9852166771888733,1.9236717224121094,13.975214004516602,63.923091888427734,5.17671761661768,5.186337776482105,0.6176230369454309,0.0016159596053937993,1.0016172659717006,768,1024,-0.0012157697076106665,0.9987849690409673
step57000,57000,1024,56,9554, integration,15,5,190905176,0.9670669436454773,0.9670669436454773,1.8253883123397827,13.876618385314941,66.22855377197266,2.678032971918583,5.186337776482105,0.6132656850121321,0.0022659120785272764,1.0022684811974005,768,1024,0.00044939320929364077,1.0004494942015498
step57000,57000,1024,57,17954, sits,15,5,190905176,0.9679146409034729,0.9679146409034729,1.8176156282424927,13.884037971496582,66.40776824951172,5.559244059026241,5.186337776482105,0.6135935874935469,0.0031174167851792216,1.0031222809821485,768,1024,0.0008330204904788713,1.0008333675484098
step57000,57000,1024,58,12389, nit,14,5,190905176,0.9271745681762695,0.9271745681762695,1.716500997543335,13.490434646606445,70.52904510498047,4.048495128750801,5.186337776482105,0.5961986137355851,0.004815982863039296,1.0048275983476802,768,1024,0.005900254487428876,1.0059176952737574
step57000,57000,1024,59,44251, drifting,14,5,190905176,0.9508758783340454,0.9508758783340454,4.390643119812012,13.554142951965332,77.15322875976562,3.4491900354623795,5.186337776482105,0.5990141496566584,4.525699062128826e-05,1.0000452580147343,768,1024,0.008109935181434576,1.0081429097861174
step57000,57000,1024,60,44956, 1864,17,6,190905176,0.9436497092247009,0.9436497092247009,1.7374762296676636,13.299931526184082,73.67019653320312,4.1917874701321125,5.186337776482105,0.5877794857175945,0.0032303045201924484,1.0032355275763454,768,1024,0.008760967690196944,1.0087994572875605
step57000,57000,1024,61,4977,othe,19,6,190905176,1.1087080240249634,1.1087080240249634,3.771073579788208,13.62052059173584,75.56397247314453,4.464595809578896,5.186337776482105,0.6019476546067136,0.0031966518317378817,1.0032017665717667,768,1024,0.007286187616501787,1.0073127964679292
step57000,57000,1024,62,10732, notion,22,6,190905176,0.9679364562034607,0.9679364562034607,1.8164418935775757,13.885242462158203,66.42748260498047,2.4866240061819553,5.186337776482105,0.6136468189632162,0.0016003742102334768,1.001601655492459,768,1024,0.0008722139499497683,1.0008725944391517
step57000,57000,1024,63,29957, publicity,22,6,190905176,0.989761471748352,0.989761471748352,1.9574012756347656,14.018409729003906,63.56240463256836,5.459815055131912,5.186337776482105,0.6195320363018834,0.003224783384289071,1.0032299885919453,768,1024,-0.0006681101885249001,0.9993321129473912
step57000,57000,1024,64,49932, disguised,16,6,190905176,0.9460036754608154,0.9460036754608154,1.794634461402893,13.251524925231934,75.30367279052734,4.575413905084133,5.186337776482105,0.5856401959808786,0.0028827592442842074,1.0028869183903597,768,1024,0.0076217679410644015,1.0076508875482884
step57000,57000,1024,65,10934, routine,19,6,190905176,0.9770185947418213,0.9770185947418213,1.8822284936904907,13.916653633117676,64.5606689453125,4.025478113442659,5.186337776482105,0.6150350097126195,-0.00018577068401181166,0.9998142465702933,768,1024,0.0005928369504912632,1.0005930127130473
step57000,57000,1024,66,37783, Panama,16,6,190905176,0.9728044271469116,0.9728044271469116,4.642493724822998,13.066537857055664,79.59007263183594,5.613768491894007,5.186337776482105,0.5774648453346749,0.0014025636073263282,1.001403547659674,768,1024,0.007565828447969428,1.0075945216449769
step57000,57000,1024,67,9369, happening,16,6,190905176,0.9360373020172119,0.9360373020172119,1.724319577217102,13.598934173583984,69.2913589477539,3.924356747418642,5.186337776482105,0.6009936606906696,0.0037131274948046834,1.003720029692971,768,1024,0.004879406704278451,1.0048913303947948
step57000,57000,1024,68,1946,ending,23,6,190905176,0.9407637119293213,0.9407637119293213,1.7311933040618896,13.645764350891113,68.79664611816406,3.6459685526788235,5.186337776482105,0.603063281686797,0.0027946679600811017,1.0027985766849326,768,1024,0.00580344521861966,1.0058203178307912
step57000,57000,1024,69,41608, paved,22,6,190905176,0.9654974937438965,0.9654974937438965,1.8357514142990112,13.86424446105957,65.92511749267578,3.759731665253639,5.186337776482105,0.6127188296527033,0.003441975510144541,1.0034479059099957,768,1024,-5.1282994088582e-05,0.9999487183208616
step57000,57000,1024,70,1081, bu,39,7,190905176,0.9653854370117188,0.9653854370117188,1.8373054265975952,13.864039421081543,65.86463928222656,4.720656055957079,5.186337776482105,0.6127097680802734,0.004374503276821393,1.0043840853835049,768,1024,0.001110152504975607,1.0011107689523635
step57000,57000,1024,71,9560, crucial,28,7,190905176,0.9351648092269897,0.9351648092269897,1.723272681236267,13.588152885437012,69.3873519897461,4.9981306828558445,5.186337776482105,0.6005171905682539,0.0040101865931647706,1.0040182381505722,768,1024,0.0047606705279162435,1.0047720205239032
step57000,57000,1024,72,15553,ographical,37,7,190905176,0.9306455254554749,0.9306455254554749,1.7193243503570557,13.530141830444336,69.96129608154297,4.310298856347799,5.186337776482105,0.5979534399201848,0.0034684375415517128,1.0034744595313272,768,1024,0.00664517837436468,1.0066673065602707
step57000,57000,1024,73,20189, Hunter,25,7,190905176,0.9459999799728394,0.9459999799728394,1.783024787902832,13.252988815307617,75.22782897949219,3.3696720004081726,5.186337776482105,0.5857048913933428,0.0030875389391481376,1.003092310296819,768,1024,0.00767026482539941,1.0076997566618222
step57000,57000,1024,74,23174, Thailand,28,7,190905176,1.078869342803955,1.078869342803955,4.55133581161499,13.019570350646973,80.37247467041016,4.11618323251605,5.186337776482105,0.5753891551923619,0.0025735347929590215,1.0025768491762412,768,1024,0.006173289508047649,1.0061923835304776
step57000,57000,1024,75,4610, options,33,7,190905176,0.9667330980300903,0.9667330980300903,1.8273017406463623,13.873003959655762,66.18281555175781,4.303048226982355,5.186337776482105,0.6131059484562759,0.0026773313433694256,1.0026809185956371,768,1024,0.0006632160983361833,1.0006634360747606
step57000,57000,1024,76,7624, thereby,27,7,190905176,0.9302479028701782,0.9302479028701782,4.875972747802734,13.502925872802734,78.0287857055664,4.80345956236124,5.186337776482105,0.5967506531573809,0.00337644475428506,1.0033821513647518,768,1024,0.005809341856810625,1.005826248806777
step57000,57000,1024,77,17732, Å,31,7,190905176,1.1800260543823242,1.1800260543823242,3.9619908332824707,13.475027084350586,77.32918548583984,3.7539238184690475,5.186337776482105,0.5955176892510432,0.0033520507513569342,1.003357675156151,768,1024,0.006980536476275846,1.0070049572112312
step57000,57000,1024,78,8525, supports,26,7,190905176,0.9708217978477478,0.9708217978477478,1.86198890209198,13.886106491088867,65.04118347167969,4.59916365519166,5.186337776482105,0.613685004007967,0.0021615681171251737,1.0021639059896745,768,1024,0.0010351744675409554,1.0010357104455576
step57000,57000,1024,79,6057, knows,29,7,190905176,0.9660691022872925,0.9660691022872925,1.8308500051498413,13.86961555480957,66.07028198242188,3.767060123383999,5.186337776482105,0.6129562007035166,0.0038690213510068324,1.003876515676232,768,1024,0.0014422568324904909,1.0014432973850638
step57000,57000,1024,80,4638,rum,73,8,190905176,0.9371647834777832,0.9371647834777832,1.726021647453308,13.335856437683105,72.91911315917969,5.097159121185541,5.186337776482105,0.5893671575009999,0.003460799130128663,1.0034667946098268,768,1024,0.0064563108975113515,1.0064771977992961
step57000,57000,1024,81,11832, Son,51,8,190905176,0.9655394554138184,0.9655394554138184,1.8404117822647095,13.8646240234375,65.7639389038086,4.626962643116713,5.186337776482105,0.6127356040984107,0.0013761762544605993,1.0013771236195328,768,1024,-0.0002900854660612198,0.9997099566046594
step57000,57000,1024,82,17847, impressed,50,8,190905176,0.9688213467597961,0.9688213467597961,1.8559108972549438,13.877055168151855,65.22889709472656,4.85350900888443,5.186337776482105,0.6132849882687501,0.00167866678406873,1.0016800765338778,768,1024,-0.0005282749264874645,0.9994718645861435
step57000,57000,1024,83,6032, smooth,50,8,190905176,0.9654766917228699,0.9654766917228699,1.8359194993972778,13.864116668701172,65.91936492919922,5.049721337854862,5.186337776482105,0.6127131819750028,0.002868388069163996,1.0028725058303927,768,1024,-0.0007722002151334161,0.9992280978547246
step57000,57000,1024,84,15973,igo,57,8,190905176,0.9274966716766357,0.9274966716766357,1.716881275177002,13.431553840637207,71.23535919189453,3.6670947782695293,5.186337776482105,0.5935964251616741,0.004814417382289517,1.0048260253106496,768,1024,0.0069032050451213215,1.006927087087653
step57000,57000,1024,85,32613, Coleman,56,8,190905176,0.9520951509475708,0.9520951509475708,1.755100131034851,13.78232192993164,67.66197967529297,5.1163434609770775,5.186337776482105,0.6090983310719205,0.002051108358107994,1.0020532133197784,768,1024,0.0035178695404300174,1.0035240645057115
